_id,_hash,ApplicantIncome,CoapplicantIncome,Credit_History,LoanAmount,Loan_Amount_Term,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
67b2ed4378c5c95c65158595,cc5d0dea9c13cae601e4e416289330445bb77ff585ed3478b2dd3b061d80e9fc,8333,3750.0,1.0,187.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4378c5c95c65158596,8a9c0c690a3d729d6a46576d31edfed446158fb648c1bc7409f92a0b98d9bf78,1907,2365.0,1.0,120.0,342.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
67b2ed4378c5c95c65158597,c37cc87b2b21d17c0cbe3964936590eaf32c70e1864111654621bc90d0183d52,3416,2816.0,0.8421985815602837,113.0,360.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4378c5c95c65158598,8baf3f42b753fecf0d624da5ce24815da037d0eaf3876ae3a7c0d86845ee6166,11000,0.0,1.0,83.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67b2ed4378c5c95c65158599,bed51c2e50183ccb7dcb3edd048162ae7de1ea5dd6c6f909a74751254ed8330d,2600,2500.0,1.0,90.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
67b2ed4378c5c95c6515859a,bf24ae472efe5426ddc04ad9865ceb325ccb1286589a5a55266b6f9c9db22649,4923,0.0,0.0,166.0,360.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4378c5c95c6515859b,b64057bd3216690b2d388e5642213b54e03f0561511178731fb55de634c2e5aa,3992,0.0,1.0,146.41216216216216,180.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
67b2ed4478c5c95c6515859c,42ff68eb74158bfc1299d285c79b1fc7ae849004bf542a6bd0ea748a0ad9b098,3500,1083.0,1.0,135.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
67b2ed4478c5c95c6515859d,3591122d9a33d45ba14082c4762903fdb21795d171f728e9e05bc2a8c978262c,3917,0.0,1.0,124.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c6515859e,a0f6ef55c39ddd68fa41709afd68b8c4311113dccff2831290382098185a0400,4408,0.0,1.0,120.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c6515859f,118d08099c50120ff93a4a882740dc15052be564d2cc8e85a6775d1240e6af16,3244,0.0,1.0,80.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4478c5c95c651585a0,fd8c386fb04a38d5dedb45d4937c16b6a88a4a597621a2d7880785f6aef540ea,3975,2531.0,1.0,55.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
67b2ed4478c5c95c651585a1,9bbaa569fabae8f9713a88791f2c6625ad2fcf4bfcdd75b151f06271ea8f326f,2479,0.0,1.0,59.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4478c5c95c651585a2,11b8cd16aece8b48a859217fe554fa59d14d278b0213534cd625c37f8aa4dd66,3418,0.0,1.0,127.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585a3,32f78527666b8f0b1dc46e3e569691b334a0abe307cbc257f7d961d6326784b2,10000,0.0,1.0,214.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585a4,dcd5734687854cf85fac8ac0178131c2e61c59bdef38439a3cbc644c30c23710,3430,1250.0,0.0,128.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585a5,f21060d8aeb202466c93061efb2384f1037101b98a2996f7355b4f57769ecfc4,7787,0.0,1.0,240.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67b2ed4478c5c95c651585a6,229622d7183278d6472903f6e366a0b13a87f754031f4f51928b83fca5f537cf,5703,0.0,1.0,130.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
67b2ed4478c5c95c651585a7,3c4763e60036817a504ec276a71f89c946a0162fce1da897b71e507e69ad230f,3173,3021.0,1.0,137.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4478c5c95c651585a8,beecd4a941f28f340f2a3ccc3bfe309d014d14cac3f41cf1ef67b4be9314bb21,3850,983.0,1.0,100.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585a9,fa6331c03612974cb7c04077aae2dab1fa2819960f00ef80665992b755d7c7ea,150,1800.0,1.0,135.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4478c5c95c651585aa,b58c2595c4a3bb0db2410fc9808e7261f690191702ef507701aa8dbdf7156336,3727,1775.0,1.0,131.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585ab,13a82a0ff2a60df7f086afaf24787a059fb0043bcc4f0f6d47a36f9b7055a199,5000,0.0,0.0,72.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585ac,cd4b4c4f8ed73170ba203ba0aef9473652bcf1ee6306968c3208e771d467aba9,4283,2383.0,0.8421985815602837,127.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585ad,f091da7a9748e306cf8790b11b28d54c95f87df12cd09458a947faa5fad3b36d,2221,0.0,0.0,60.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4478c5c95c651585ae,08f4eb12b645a337abc72d29a51c7a37d468626821be6423de61b4f0c29904b0,4009,1717.0,1.0,116.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585af,85b2f7b48b3277a13522d43d0811719f8b7580f1344300d1b84d88d9cd41c3d0,2971,2791.0,1.0,144.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585b0,d4168c54430e6942d01f74c146a79b962372fe18c672895cdb64d56050b2d85f,7578,1010.0,1.0,175.0,342.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585b1,84e7659c7054b4b7f75b3b304d1f12a15fc12d9357b59b6e1baf04a6ef341366,6250,0.0,1.0,128.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585b2,52d52ce9a6b671b9911ae54d2e9c95f4598a1a8ed61e5c9a0fdc0550748c6f0a,3250,0.0,1.0,170.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4478c5c95c651585b3,d7ea3f4dd8a8d189570dd55c2925e5fee7ab6085fc04d5fed7f0ff86a1baaba2,4735,0.0,1.0,138.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
67b2ed4478c5c95c651585b4,98de3510df1ec39a4915dcb9369f178195aec1ffe78c49185f43c667ece08103,6250,1695.0,1.0,210.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585b5,b4b3aaaf3985124cf2d6533331b5ab7d45e62bd9bd4ae1564e48d72b986ecbff,4758,0.0,1.0,158.0,480.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585b6,82efa5693a74fc31b0a93d7ace9e5a921e52c5b86528d192e1924c2951ecf31e,6400,0.0,1.0,200.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
67b2ed4478c5c95c651585b7,199ab760951ccdce81fca944934cde1b035b163df555bee9d4603772a031ddde,2491,2054.0,1.0,104.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585b8,e261abe3ebad1e66ee81e5f352f11762ab85185f08a264096d3b4cd0dcddfcef,3716,0.0,1.0,42.0,180.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4478c5c95c651585b9,03c7e7b14e6f76202621a9ed035a3f844387bff62d8853dbf79f54305ddc7fbc,3189,2598.0,1.0,120.0,342.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
67b2ed4478c5c95c651585ba,0eb048d185f495529538bb27244a6ec73544cec4686b3ecf8a14b02e379e5ded,8333,0.0,1.0,280.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585bb,7c412c2081dbcc6a43e134bc947e693e744775d610a66d02fa85fe426c2b27c5,3155,1779.0,1.0,140.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4478c5c95c651585bc,fdf5b50dff1e4468eb6a40a8fe34b54f35fa31fd91e7fd07bb8299803ac72c72,5500,1260.0,1.0,170.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4478c5c95c651585bd,0f54291231af78e9423dd293cae2dd530689bdf5e2f839f36f2f07dcb5f21d3a,5746,0.0,0.8421985815602837,255.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4478c5c95c651585be,db5202778428702a3dcb767d69b1dbdaafdb892cb7e3d626391da6ea60e38e1a,3463,0.0,0.8421985815602837,122.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67b2ed4578c5c95c651585bf,cad6bac24388a0470474698b1d8d3e4a925d8f238f33d70466b39632b0267a35,3812,0.0,1.0,112.0,360.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4578c5c95c651585c0,4251cab107a7e45987ab37f654d990e3bfa3b4aec9070c3394ad3b74601e8476,3315,0.0,1.0,96.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4578c5c95c651585c1,6e6d0d4ea82a02401757b5f8da49789e804ceb161bcd8061d7fde28b6f4f0c47,5819,5000.0,1.0,120.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4578c5c95c651585c2,c3dcef8743b86125d97b9b53808b861678560d7f2afb6722630058e72246bce6,2510,1983.0,1.0,140.0,180.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
67b2ed4578c5c95c651585c3,af22c4c919ee06509bb603d69d6e204a4d85ab7c08e68d55a3ee661fc2fa5d10,2965,5701.0,1.0,155.0,60.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4578c5c95c651585c4,beb9ee5ad17afa162c783e58ae36ff4c938ca8a8f49cbd0c08a8f947e02e5d84,6250,1300.0,1.0,108.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
67b2ed4578c5c95c651585c5,1def1eb46b02e72bf16f63ff3ebc0a7ace5aaa96cd0d4f6874e05140ca743f89,3406,4417.0,1.0,123.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
67b2ed4578c5c95c651585c6,b74163880296188a6b8f7b6230ce4e7cdb808832ff5da2aa209b8c2c67cb45b9,6050,4333.0,1.0,120.0,180.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67b2ed4578c5c95c651585c7,4c841de488c34a217447f0ef00235b906af67edfb33463110561340c42b22701,9703,0.0,1.0,112.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4578c5c95c651585c8,c89b208712d9abc516da4a1a6ebddb1bdbd28d72ca085a647d9b387609d2c4b1,6608,0.0,1.0,137.0,180.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
67b2ed4578c5c95c651585c9,3bfb58ad06bd7cbba165124e70009132031c143dad0c16fbf82db48f0154537e,2882,1843.0,1.0,123.0,480.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4578c5c95c651585ca,97922099b9254f0adc7c4cac9088efb20cab31594e981bdd13735b2d6f898aff,1809,1868.0,1.0,90.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4578c5c95c651585cb,803aedd951ae400e79468680df7d2b05cebe7e6acfd6b80638deb7a21a55986a,1668,3890.0,0.0,201.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
67b2ed4578c5c95c651585cc,c1c779428475ee2fd490be483ca6d09848fd35041baaaecbca4de8848b4b6396,3427,0.0,1.0,138.0,360.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4578c5c95c651585cd,a4a2b87fc4499c12d68629b9ecd652f15d7d758191dba0a74112f0aad862e7ce,2583,2167.0,1.0,104.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
67b2ed4578c5c95c651585ce,a72565a81a5b2d3898cca93c8b51aec80fbe47d474f2388066202c1dfa34191c,2661,7101.0,1.0,279.0,180.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
67b2ed4578c5c95c651585cf,93d4477299cdbd2b21324878693e9a5657ec391fb41cae01a219c736e3f5acec,16250,0.0,0.0,192.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67b2ed4578c5c95c651585d0,c739c9111fd9543216450cf158b7463f2a5c257fb1ec5a3d92befe7744cf7f80,3083,0.0,1.0,255.0,360.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4578c5c95c651585d1,a5f050a44618aa397445f9a76b94645552c224dfd15231799106ec92d0fe61c7,6045,0.0,0.0,115.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
67b2ed4578c5c95c651585d2,f78719f4a35f7f15ad290ed76999b0ca968ccb6f45b024cda8e234d93a86e1d8,5250,0.0,1.0,94.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4578c5c95c651585d3,8a56ae23c1816bcf3a2d09a61528f4bde396d7e0d3566dfda9c52bf77ddabb6e,14683,2100.0,1.0,304.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4578c5c95c651585d4,72e017a72f3b44224d238a4fa827ddd2c101c1e09a2865bfb80b7b6d4ef65ead,4931,0.0,0.8421985815602837,128.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
67b2ed4578c5c95c651585d5,4dca6accf3d2638a2fb1c07942a77337634f3f54185318c3f5cda93c3fda5e81,6083,4250.0,0.8421985815602837,330.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4578c5c95c651585d6,3d4e13225a2283fa36a35fcbbc01bc5ffeead7de4acdf7a12cae266b1b91743e,2060,2209.0,1.0,134.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4578c5c95c651585d7,85b64ad3d191532bdc369084f8e7848618e8b32ab9954841d61264aab4e78895,3481,0.0,1.0,155.0,36.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4578c5c95c651585d8,65824e7d49dcaf574e26de87f82a39cd6743a181b5fe664b4448e7c134a91f6e,7200,0.0,1.0,120.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4578c5c95c651585d9,4e918222df4af29851232bc1c3d2639ecb82611b5253b1bf4243c741a90a8efa,5166,0.0,1.0,128.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
67b2ed4578c5c95c651585da,035c268469cf7ed33aecf80c0e6af11bf90e480dfd07a2d7e3295a5594065e8b,4095,3447.0,1.0,151.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4578c5c95c651585db,e78f895cddf64d696448c62dc5b5c60bfdd0108484cf017a1230d2638ae1114d,4708,1387.0,1.0,150.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4578c5c95c651585dc,9c5e6e1908cbdfa581868888c592f44b452e0049f329cbdae841035cecdf4ca2,4333,1811.0,0.0,160.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4578c5c95c651585dd,a821373673ab9c29022bec7d52897f2e9ae00babb4ea0ca82e888996750df068,3418,0.0,1.0,135.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4578c5c95c651585de,c3eea7cca6c44cbd37acae12b6a116c35fb537f83dc439914d65d5dcbc6dc101,2876,1560.0,1.0,90.0,360.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4578c5c95c651585df,e3966ad75a2a01d73f92ee9e7cc9a6e5f4d1f47f39a9cbaceed90ccfe362e3de,3237,0.0,1.0,30.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4578c5c95c651585e0,865f47541777f780f59785bcacfb52aa57351650af1f42951de852b7b254b6d3,11146,0.0,1.0,136.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4678c5c95c651585e1,43bc6402e95281713dc79343b9eb09efc0ad514975e9f5fe953f14c73506d388,2833,1857.0,1.0,126.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4678c5c95c651585e2,47c222b8916db3252db3d31a1667bc0c3a33d82bfe9f15765eea49a265a8cef2,2620,2223.0,1.0,150.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4678c5c95c651585e3,7ed1067e8388b1c0584565746493f9868c2fa40ee5d44d9e7f016d67bbbaeec6,3900,0.0,1.0,90.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4678c5c95c651585e4,eb8fa0b42aef8a57666072c0c9651526fe2f4477c97b6c544e5b54b05ab9797c,2750,1842.0,1.0,115.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4678c5c95c651585e5,16d77ae327ba094b73bab482dd259e0f92e0d5adb3fde194c1512d7ddf502e1a,3993,3274.0,1.0,207.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4678c5c95c651585e6,b352cfa5d6c1f386932dd9e9d7d69e83c715fbb2f6932742333f0af2e7ec9797,3103,1300.0,1.0,80.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4678c5c95c651585e7,693ade44a89d28659debc134723924ca935d8e005c52a226bcc246563bc56170,14583,0.0,1.0,436.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4678c5c95c651585e8,1659cd1b6572769b213aa6ed98af4b3afec2e3c48401988715eccbc26ee3273b,4100,0.0,0.8421985815602837,124.0,360.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
67b2ed4678c5c95c651585e9,ab297334901df089ef5756fb33461dc6f69a7278845e499a9a3f7ccd87be60d2,4053,2426.0,0.0,158.0,360.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
67b2ed4678c5c95c651585ea,c20b74defda5670adfb2808ac312ac5c8b7915b153f3a48cf0bbdc467eb5402e,3927,800.0,1.0,112.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4678c5c95c651585eb,d26a2d16af27f877829101e101ecd6138fbed93db42020c74037bf588da969e7,2301,985.7999878,1.0,78.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4678c5c95c651585ec,ab1a09d78da228a1b3067434919cf6f6f30543feb9932054c388a613a7227eb3,1811,1666.0,1.0,54.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4678c5c95c651585ed,e49075c17eda26f189479011f5fa02c952bcedb55e761601eba450205d98ce39,20667,0.0,1.0,146.41216216216216,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4678c5c95c651585ee,57b31eb5d1f07959aac236f3e90037f9303215286fc52ab2556fd489ff6c0940,3158,3053.0,1.0,89.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4678c5c95c651585ef,4a427855140b0aa67c05857bcde0d8c17d7cb047adc50b21d6d9f65469c4e5a5,2600,1717.0,1.0,99.0,300.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
67b2ed4678c5c95c651585f0,816e85e954c5c3832f7bcafff5fded5699c34d638d780b24b81e99a9e201426b,3704,2000.0,1.0,120.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4678c5c95c651585f1,e3892b6f3d5f18e0970635b82eb289eef7a80ddc4b1797ad0fc19be2bcae3ec6,4124,0.0,1.0,115.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4678c5c95c651585f2,d8b622f018faaa3f431b1a7f36ba5175e638fd131993c8440ac1493779e5ef46,9508,0.0,1.0,187.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4678c5c95c651585f3,7d8329664a864de2ca5a9a40e97dfa610ac97870c8d7933f58f3e322ae7195c9,3075,2416.0,1.0,139.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4678c5c95c651585f4,ec9a4146a702803d78738a2afbb1065a2a3b50a680097d1b3f87880b54b85fdc,4400,0.0,0.0,127.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4678c5c95c651585f5,8ace7558edc0b40f9c0f0fa822e643d1a6aaaa3e5bad9ded2fcd065fd7a1ca69,3153,1560.0,1.0,134.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4678c5c95c651585f6,ed994d248d7ccdd9de942d18eb09ef9e3a0f4f78a0ec291afd3f2119a938015f,5417,0.0,0.0,143.0,480.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4678c5c95c651585f7,f3a435e42c766ebe83cf5f60378e5ebd2d5a1d3434abc03651da36ab592af882,2383,3334.0,1.0,172.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
